gene_id,gene,pvalue
,ALPK1,0.0
,ALPK2,0.0
,ALPPL2,0.0
,ALS2CL,0.0
,ALS2CR11,0.0
,ALS2CR12,0.0
,AMDHD2,0.0
,AMELY,0.0
,AMER3,0.0
,AMICA1,0.0
,AMMECR1,0.0
,AMMECR1L,0.0
,AMN,0.0
,AMN1,0.0
,AMOTL2,0.0
,AMPD2,0.0
,AMY2B,0.0
,AMZ1,0.0
,AMZ2,0.0
,ANGEL1,0.0
,ANGEL2,0.0
,ANGPT4,0.0
,ANGPTL1,0.0
,ANGPTL2,0.0
,ANGPTL5,0.0
,ANGPTL6,0.0
,ANKAR,0.0
,ANKDD1A,0.0
,ANKEF1,0.0
,ANKFN1,0.0
,ANKH,0.0
,ANKIB1,0.0
,ANKK1,0.0
,ANKLE1,0.0
,ANKMY1,0.0
,ANKRD10,0.0
,ANKRD13A,0.0
,ANKRD13B,0.0
,ANKRD13D,0.0
,ANKRD16,0.0
,ANKRD18A,0.0
,ANKRD18B,0.0
,ANKRD20A4,0.0
,ANKRD22,0.0
,ANKRD24,0.0
,ANKRD29,0.0
,ANKRD30A,0.0
,ANKRD30B,0.0
,ANKRD30BL,0.0
,ANKRD31,0.0
,ANKRD32,0.0
,ANKRD33,0.0
,ANKRD34B,0.0
,ANKRD34C,0.0
,ANKRD35,0.0
,ANKRD36,0.0
,ANKRD36B,0.0
,ANKRD36C,0.0
,ANKRD39,0.0
,ANKRD40,0.0
,ANKRD42,0.0
,ANKRD44,0.0
,ANKRD45,0.0
,ANKRD50,0.0
,ANKRD52,0.0
,ANKRD53,0.0
,ANKRD55,0.0
,ANKRD6,0.0
,ANKRD62,0.0
,ANKRD7,0.0
,ANKRD9,0.0
,ANKS3,0.0
,ANKUB1,0.0
,ANKZF1,0.0
,ANO4,0.0
,ANO7,0.0
,ANO8,0.0
,ANP32D,0.0
,ANXA2R,0.0
,AOAH,0.0
,AP5B1,0.0
,AP5S1,0.0
,APBA2,0.0
,APBA3,0.0
,APBB3,0.0
,APCDD1,0.0
,APITD1,0.0
,APOA1BP,0.0
,APOBEC2,0.0
,APOBEC3B,0.0
,APOBEC3C,0.0
,APOBEC3D,0.0
,APOBEC3H,0.0
,APOBEC4,0.0
,APOBR,0.0
,APOL3,0.0
,APOL4,0.0
,APOL5,0.0
,APOL6,0.0
,APOPT1,0.0
,AQP11,0.0
,AQP12A,0.0
,AQPEP,0.0
,ARAF,0.0
,ARGFX,0.0
,ARHGAP11B,0.0
,ARHGAP18,0.0
,ARHGAP20,0.0
,ARHGAP23,0.0
,ARHGAP26,0.0
,ARHGAP27,0.0
,ARHGAP30,0.0
,ARHGAP33,0.0
,ARHGAP42,0.0
,ARHGAP6,0.0
,ARHGEF19,0.0
,ARHGEF26,0.0
,ARHGEF33,0.0
,ARHGEF35,0.0
,ARHGEF37,0.0
,ARHGEF38,0.0
,ARHGEF39,0.0
,ARID3C,0.0
,ARID4B,0.0
,ARIH2OS,0.0
,ARL10,0.0
,ARL11,0.0
,ARL14,0.0
,ARL14EP,0.0
,ARL15,0.0
,ARL16,0.0
,ARL5A,0.0
,ARL5B,0.0
,ARL9,0.0
,ARMC12,0.0
,ARMC2,0.0
,ARMC3,0.0
,ARMC4,0.0
,ARMC5,0.0
,ARMC6,0.0
,ARMC7,0.0
,ARMC8,0.0
,ARMC9,0.0
,ARMCX1,0.0
,ARMCX2,0.0
,ARMCX5,0.0
,ARMCX6,0.0
,ARMS2,0.0
,ARPC4-TTLL3,0.0
,ARPP21,0.0
,ARRDC1,0.0
,ARRDC2,0.0
,ARRDC4,0.0
,ARRDC5,0.0
,ARSD,0.0
,ARSE,0.0
,ARSF,0.0
,ARSH,0.0
,ARSJ,0.0
,ART4,0.0
,ARTN,0.0
,AS3MT,0.0
,ASAH2,0.0
,ASAH2B,0.0
,ASB1,0.0
,ASB10,0.0
,ASB11,0.0
,ASB12,0.0
,ASB13,0.0
,ASB14,0.0
,ASB15,0.0
,ASB16,0.0
,ASB17,0.0
,ASB18,0.0
,ASB2,0.0
,ASB3,0.0
,ASB4,0.0
,ASB5,0.0
,ASB7,0.0
,ASB9,0.0
,ASCC2,0.0
,ASCL4,0.0
,ASIC5,0.0
,ASIP,0.0
,ASNA1,0.0
,ASNSD1,0.0
,ASPDH,0.0
,ASPG,0.0
,ASPN,0.0
,ASPSCR1,0.0
,ASTE1,0.0
,ASTL,0.0
,ASTN1,0.0
,ASTN2,0.0
,ASUN,0.0
,ASZ1,0.0
,ATAD2B,0.0
,ATAD3B,0.0
,ATAD3C,0.0
,ATAT1,0.0
,ATCAY,0.0
,ATG2A,0.0
,ATG2B,0.0
,ATHL1,0.0
,ATP10A,0.0
,ATP10B,0.0
,ATP10D,0.0
,ATP13A1,0.0
,ATP13A4,0.0
,ATP13A5,0.0
,ATP5A1,0.0
,ATP5B,0.0
,ATP5C1,0.0
,ATP5D,0.0
,ATP5E,0.0
,ATP5EP2,0.0
,ATP5F1,0.0
,ATP5G1,0.0
,ATP5G2,0.0
,ATP5G3,0.0
,ATP5H,0.0
,ATP5I,0.0
,ATP5J,0.0
,ATP5J2,0.0
,ATP5J2-PTCD1,0.0
,ATP5L,0.0
,ATP5L2,0.0
,ATP5O,0.0
,ATP5S,0.0
,ATP5SL,0.0
,ATP6AP1L,0.0
,ATP6V1G3,0.0
,ATP8A2,0.0
,ATP8B4,0.0
,ATP9B,0.0
,ATPIF1,0.0
,ATRAID,0.0
,ATXN7L1,0.0
,ATXN7L2,0.0
,ATXN7L3B,0.0
,AUNIP,0.0
,AUTS2,0.0
,AVPI1,0.0
,AWAT1,0.0
,AWAT2,0.0
,AXDND1,0.0
,B3GALTL,0.0
,B3GAT2,0.0
,B3GNT5,0.0
,B3GNT6,0.0
,B3GNTL1,0.0
,B4GALT2,0.0
,BAG2,0.0
,BAGE2,0.0
,BAI1,0.0
,BAI2,0.0
,BAI3,0.0
,BAIAP2L2,0.0
,BAIAP3,0.0
,BANK1,0.0
,BCAR3,0.0
,BCAS1,0.0
,BCDIN3D,0.0
,BCL2L12,0.0
,BCL2L2,0.0
,BCL2L2-PABPN1,0.0
,BCL7A,0.0
,BCL7B,0.0
,BCL7C,0.0
,BCO2,0.0
,BDH2,0.0
,BEAN1,0.0
,BEND2,0.0
,BEND3,0.0
,BEND4,0.0
,BEND6,0.0
,BEND7,0.0
,BEST3,0.0
,BEST4,0.0
,BHLHE22,0.0
,BHLHE23,0.0
,BHMT2,0.0
,BICC1,0.0
,BIRC6,0.0
,BIVM-ERCC5,0.0
,BMP5,0.0
,BMP8A,0.0
,BNC1,0.0
,BOD1L1,0.0
,BOD1L2,0.0
,BOLA3,0.0
,BORA,0.0
,BPGM,0.0
,BPHL,0.0
,BPIFA3,0.0
,BPIFB2,0.0
,BPIFB4,0.0
,BPIFB6,0.0
,BPIFC,0.0
,BRD9,0.0
,BRE,0.0
,BRS3,0.0
,BRSK2,0.0
,BRWD3,0.0
,BSDC1,0.0
,BST1,0.0
,BSX,0.0
,BTBD11,0.0
,BTBD16,0.0
,BTBD17,0.0
,BTBD18,0.0
,BTBD19,0.0
,BTBD3,0.0
,BTBD7,0.0
,BTBD8,0.0
,BTBD9,0.0
,BTF3L4,0.0
,BTG2,0.0
,BTG4,0.0
,BTNL2,0.0
,BZRAP1,0.0
,BZW2,0.0
,C10orf10,0.0
,C10orf105,0.0
,C10orf107,0.0
,C10orf11,0.0
,C10orf111,0.0
,C10orf113,0.0
,C10orf12,0.0
,C10orf120,0.0
,C10orf128,0.0
,C10orf2,0.0
,C10orf25,0.0
,C10orf32,0.0
,C10orf35,0.0
,C10orf53,0.0
,C10orf54,0.0
,C10orf55,0.0
,C10orf62,0.0
,C10orf67,0.0
,C10orf71,0.0
,C10orf76,0.0
,C10orf82,0.0
,C10orf88,0.0
,C10orf91,0.0
,C10orf95,0.0
,C10orf99,0.0
,C11orf16,0.0
,C11orf21,0.0
,C11orf30,0.0
,C11orf31,0.0
,C11orf40,0.0
,C11orf42,0.0
,C11orf52,0.0
,C11orf53,0.0
,C11orf57,0.0
,C11orf58,0.0
,C11orf63,0.0
,C11orf65,0.0
,C11orf68,0.0
,C11orf70,0.0
,C11orf71,0.0
,C11orf72,0.0
,C11orf73,0.0
,C11orf74,0.0
,C11orf80,0.0
,C11orf84,0.0
,C11orf85,0.0
,C11orf88,0.0
,C11orf94,0.0
,C12orf10,0.0
,C12orf29,0.0
,C12orf4,0.0
,C12orf40,0.0
,C12orf42,0.0
,C12orf43,0.0
,C12orf45,0.0
,C12orf49,0.0
,C12orf5,0.0
,C12orf50,0.0
,C12orf54,0.0
,C12orf56,0.0
,C12orf57,0.0
,C12orf60,0.0
,C12orf65,0.0
,C12orf66,0.0
,C12orf71,0.0
,C12orf73,0.0
,C12orf74,0.0
,C12orf75,0.0
,C12orf76,0.0
,C12orf77,0.0
,C14orf1,0.0
,C14orf105,0.0
,C14orf119,0.0
,C14orf142,0.0
,C14orf159,0.0
,C14orf166,0.0
,C14orf177,0.0
,C14orf178,0.0
,C14orf180,0.0
,C14orf183,0.0
,C14orf2,0.0
,C14orf28,0.0
,C14orf37,0.0
,C14orf39,0.0
,C14orf79,0.0
,C14orf80,0.0
,C15orf26,0.0
,C15orf27,0.0
,C15orf32,0.0
,C15orf38-AP3S2,0.0
,C15orf39,0.0
,C15orf40,0.0
,C15orf41,0.0
,C15orf43,0.0
,C15orf48,0.0
,C15orf52,0.0
,C15orf53,0.0
,C15orf54,0.0
,C15orf56,0.0
,C15orf57,0.0
,C15orf59,0.0
,C16orf13,0.0
,C16orf45,0.0
,C16orf58,0.0
,C16orf59,0.0
,C16orf62,0.0
,C16orf70,0.0
,C16orf71,0.0
,C16orf72,0.0
,C16orf78,0.0
,C16orf86,0.0
,C16orf87,0.0
,C16orf89,0.0
,C16orf90,0.0
,C16orf91,0.0
,C16orf92,0.0
,C16orf93,0.0
,C16orf96,0.0
,C17orf100,0.0
,C17orf102,0.0
,C17orf104,0.0
,C17orf107,0.0
,C17orf47,0.0
,C17orf49,0.0
,C17orf50,0.0
,C17orf51,0.0
,C17orf53,0.0
,C17orf58,0.0
,C17orf59,0.0
,C17orf62,0.0
,C17orf64,0.0
,C17orf67,0.0
,C17orf70,0.0
,C17orf74,0.0
,C17orf75,0.0
,C17orf77,0.0
,C17orf78,0.0
,C17orf82,0.0
,C17orf85,0.0
,C17orf97,0.0
,C17orf98,0.0
,C17orf99,0.0
,C18orf21,0.0
,C18orf25,0.0
,C18orf54,0.0
,C18orf63,0.0
,C18orf8,0.0
,C19orf12,0.0
,C19orf25,0.0
,C19orf26,0.0
,C19orf33,0.0
,C19orf35,0.0
,C19orf38,0.0
,C19orf40,0.0
,C19orf43,0.0
,C19orf44,0.0
,C19orf45,0.0
,C19orf47,0.0
,C19orf48,0.0
,C19orf52,0.0
,C19orf53,0.0
,C19orf54,0.0
,C19orf57,0.0
,C19orf60,0.0
,C19orf66,0.0
,C19orf70,0.0
,C19orf71,0.0
,C19orf73,0.0
,C19orf80,0.0
,C1QL1,0.0
,C1QL2,0.0
,C1QL3,0.0
,C1QTNF3,0.0
,C1QTNF4,0.0
,C1QTNF5,0.0
,C1QTNF7,0.0
,C1QTNF8,0.0
,C1orf100,0.0
,C1orf101,0.0
,C1orf105,0.0
,C1orf106,0.0
,C1orf109,0.0
,C1orf110,0.0
,C1orf111,0.0
,C1orf112,0.0
,C1orf115,0.0
,C1orf116,0.0
,C1orf122,0.0
,C1orf123,0.0
,C1orf127,0.0
,C1orf131,0.0
,C1orf141,0.0
,C1orf145,0.0
,C1orf146,0.0
,C1orf158,0.0
,C1orf159,0.0
,C1orf162,0.0
,C1orf168,0.0
,C1orf174,0.0
,C1orf177,0.0
,C1orf185,0.0
,C1orf186,0.0
,C1orf189,0.0
,C1orf194,0.0
,C1orf198,0.0
,C1orf204,0.0
,C1orf21,0.0
,C1orf210,0.0
,C1orf216,0.0
,C1orf226,0.0
,C1orf228,0.0
,C1orf229,0.0
,C1orf27,0.0
,C1orf35,0.0
,C1orf50,0.0
,C1orf52,0.0
,C1orf53,0.0
,C1orf54,0.0
,C1orf56,0.0
,C1orf61,0.0
,C1orf64,0.0
,C1orf68,0.0
,C1orf74,0.0
,C1orf86,0.0
,C1orf87,0.0
,C1orf94,0.0
,C1orf95,0.0
,C20orf141,0.0
,C20orf144,0.0
,C20orf173,0.0
,C20orf194,0.0
,C20orf195,0.0
,C20orf196,0.0
,C20orf197,0.0
,C20orf202,0.0
,C20orf24,0.0
,C20orf27,0.0
,C20orf85,0.0
,C20orf96,0.0
,C21orf2,0.0
,C21orf33,0.0
,C21orf58,0.0
,C21orf59,0.0
,C21orf62,0.0
,C21orf91,0.0
,C22orf15,0.0
,C22orf23,0.0
,C22orf24,0.0
,C22orf29,0.0
,C22orf31,0.0
,C22orf39,0.0
,C22orf42,0.0
,C2CD2L,0.0
,C2CD4A,0.0
,C2CD4B,0.0
,C2CD4C,0.0
,C2CD5,0.0
,C2orf16,0.0
,C2orf27B,0.0
,C2orf40,0.0
,C2orf42,0.0
,C2orf43,0.0
,C2orf44,0.0
,C2orf47,0.0
,C2orf48,0.0
,C2orf50,0.0
,C2orf54,0.0
,C2orf57,0.0
,C2orf61,0.0
,C2orf66,0.0
,C2orf68,0.0
,C2orf69,0.0
,C2orf70,0.0
,C2orf71,0.0
,C2orf73,0.0
,C2orf76,0.0
,C2orf78,0.0
,C2orf80,0.0
,C2orf81,0.0
,C2orf83,0.0
,C2orf88,0.0
,C2orf91,0.0
,C3orf14,0.0
,C3orf17,0.0
,C3orf18,0.0
,C3orf20,0.0
,C3orf22,0.0
,C3orf30,0.0
,C3orf35,0.0
,C3orf36,0.0
,C3orf38,0.0
,C3orf52,0.0
,C3orf56,0.0
,C3orf58,0.0
,C3orf62,0.0
,C3orf67,0.0
,C3orf70,0.0
,C3orf79,0.0
,C4orf17,0.0
,C4orf19,0.0
,C4orf22,0.0
,C4orf26,0.0
,C4orf27,0.0
,C4orf29,0.0
,C4orf32,0.0
,C4orf33,0.0
,C4orf36,0.0
,C4orf45,0.0
,C4orf46,0.0
,C4orf47,0.0
,C4orf50,0.0
,C4orf51,0.0
,C5AR2,0.0
,C5orf15,0.0
,C5orf22,0.0
,C5orf24,0.0
,C5orf28,0.0
,C5orf30,0.0
,C5orf34,0.0
,C5orf38,0.0
,C5orf42,0.0
,C5orf45,0.0
,C5orf46,0.0
,C5orf47,0.0
,C5orf49,0.0
,C5orf51,0.0
,C5orf52,0.0
,C5orf56,0.0
,C5orf58,0.0
,C5orf60,0.0
,C5orf63,0.0
,C5orf64,0.0
,C6orf1,0.0
,C6orf10,0.0
,C6orf106,0.0
,C6orf118,0.0
,C6orf132,0.0
,C6orf141,0.0
,C6orf15,0.0
,C6orf163,0.0
,C6orf195,0.0
,C6orf201,0.0
,C6orf203,0.0
,C6orf211,0.0
,C6orf222,0.0
,C6orf223,0.0
,C6orf226,0.0
,C6orf25,0.0
,C6orf47,0.0
,C6orf48,0.0
,C6orf57,0.0
,C6orf58,0.0
,C6orf62,0.0
,C7orf25,0.0
,C7orf26,0.0
,C7orf31,0.0
,C7orf33,0.0
,C7orf34,0.0
,C7orf43,0.0
,C7orf49,0.0
,C7orf50,0.0
,C7orf55,0.0
,C7orf57,0.0
,C7orf60,0.0
,C7orf61,0.0
,C7orf62,0.0
,C7orf65,0.0
,C7orf66,0.0
,C7orf69,0.0
,C7orf71,0.0
,C7orf72,0.0
,C7orf76,0.0
,C8orf22,0.0
,C8orf31,0.0
,C8orf33,0.0
,C8orf34,0.0
,C8orf37,0.0
,C8orf4,0.0
,C8orf44,0.0
,C8orf46,0.0
,C8orf48,0.0
,C8orf58,0.0
,C8orf59,0.0
,C8orf74,0.0
,C8orf76,0.0
,C8orf82,0.0
,C8orf86,0.0
,C9orf114,0.0
,C9orf116,0.0
,C9orf117,0.0
,C9orf129,0.0
,C9orf131,0.0
,C9orf135,0.0
,C9orf139,0.0
,C9orf142,0.0
,C9orf152,0.0
,C9orf153,0.0
,C9orf156,0.0
,C9orf16,0.0
,C9orf163,0.0
,C9orf170,0.0
,C9orf171,0.0
,C9orf172,0.0
,C9orf173,0.0
,C9orf24,0.0
,C9orf3,0.0
,C9orf40,0.0
,C9orf41,0.0
,C9orf43,0.0
,C9orf47,0.0
,C9orf50,0.0
,C9orf57,0.0
,C9orf62,0.0
,C9orf64,0.0
,C9orf66,0.0
,C9orf69,0.0
,C9orf84,0.0
,C9orf85,0.0
,C9orf89,0.0
,C9orf9,0.0
,C9orf91,0.0
,CA1,0.0
,CA10,0.0
,CA13,0.0
,CA7,0.0
,CAAP1,0.0
,CABLES2,0.0
,CABP4,0.0
,CABP5,0.0
,CABP7,0.0
,CACFD1,0.0
,CACNA2D3,0.0
,CACNA2D4,0.0
,CACNG6,0.0
,CACNG8,0.0
,CAGE1,0.0
,CALB2,0.0
,CALCB,0.0
,CALHM1,0.0
,CALHM2,0.0
,CALML3,0.0
,CALML4,0.0
,CAMTA1,0.0
,CAPN12,0.0
,CAPN13,0.0
,CAPN14,0.0
,CAPN15,0.0
,CAPN5,0.0
,CAPN8,0.0
,CAPN9,0.0
,CAPS,0.0
,CAPS2,0.0
,CAPSL,0.0
,CARD18,0.0
,CARKD,0.0
,CARNS1,0.0
,CARS,0.0
,CASC1,0.0
,CASC10,0.0
,CASC4,0.0
,CASC5,0.0
,CASD1,0.0
,CASP12,0.0
,CASP5,0.0
,CASP8AP2,0.0
,CASQ1,0.0
,CAST,0.0
,CATSPER3,0.0
,CATSPERB,0.0
,CATSPERD,0.0
,CATSPERG,0.0
,CBFB,0.0
,CBLN2,0.0
,CBWD6,0.0
,CC2D2B,0.0
,CCBE1,0.0
,CCBL1,0.0
,CCBL2,0.0
,CCDC101,0.0
,CCDC102A,0.0
,CCDC102B,0.0
,CCDC103,0.0
,CCDC108,0.0
,CCDC109B,0.0
,CCDC112,0.0
,CCDC113,0.0
,CCDC114,0.0
,CCDC116,0.0
,CCDC117,0.0
,CCDC12,0.0
,CCDC120,0.0
,CCDC121,0.0
,CCDC122,0.0
,CCDC124,0.0
,CCDC126,0.0
,CCDC127,0.0
,CCDC129,0.0
,CCDC13,0.0
,CCDC130,0.0
,CCDC132,0.0
,CCDC137,0.0
,CCDC138,0.0
,CCDC140,0.0
,CCDC141,0.0
,CCDC142,0.0
,CCDC144A,0.0
,CCDC144NL,0.0
,CCDC146,0.0
,CCDC148,0.0
,CCDC149,0.0
,CCDC150,0.0
,CCDC151,0.0
,CCDC152,0.0
,CCDC153,0.0
,CCDC154,0.0
,CCDC155,0.0
,CCDC157,0.0
,CCDC158,0.0
,CCDC159,0.0
,CCDC160,0.0
,CCDC163P,0.0
,CCDC166,0.0
,CCDC168,0.0
,CCDC169,0.0
,CCDC17,0.0
,CCDC170,0.0
,CCDC171,0.0
,CCDC172,0.0
,CCDC173,0.0
,CCDC174,0.0
,CCDC175,0.0
,CCDC176,0.0
,CCDC178,0.0
,CCDC18,0.0
,CCDC180,0.0
,CCDC183,0.0
,CCDC22,0.0
,CCDC23,0.0
,CCDC24,0.0
,CCDC25,0.0
,CCDC27,0.0
,CCDC28A,0.0
,CCDC28B,0.0
,CCDC3,0.0
,CCDC30,0.0
,CCDC33,0.0
,CCDC34,0.0
,CCDC36,0.0
,CCDC37,0.0
,CCDC38,0.0
,CCDC39,0.0
,CCDC42,0.0
,CCDC42B,0.0
,CCDC43,0.0
,CCDC47,0.0
,CCDC53,0.0
,CCDC54,0.0
,CCDC57,0.0
,CCDC58,0.0
,CCDC60,0.0
,CCDC63,0.0
,CCDC64,0.0
,CCDC64B,0.0
,CCDC65,0.0
,CCDC66,0.0
,CCDC67,0.0
,CCDC68,0.0
,CCDC69,0.0
,CCDC7,0.0
,CCDC71,0.0
,CCDC71L,0.0
,CCDC73,0.0
,CCDC74B,0.0
,CCDC78,0.0
,CCDC79,0.0
,CCDC80,0.0
,CCDC81,0.0
,CCDC82,0.0
,CCDC83,0.0
,CCDC84,0.0
,CCDC85A,0.0
,CCDC87,0.0
,CCDC9,0.0
,CCDC92,0.0
,CCDC93,0.0
,CCDC94,0.0
,CCDC96,0.0
,CCDC97,0.0
,CCER1,0.0
,CCM2L,0.0
,CCNI,0.0
,CCNI2,0.0
,CCNK,0.0
,CCNYL1,0.0
,CCR6,0.0
,CCRN4L,0.0
,CCSAP,0.0
,CCSER1,0.0
,CCSER2,0.0
,CCT8L2,0.0
,CD101,0.0
,CD163L1,0.0
,CD180,0.0
,CD200R1L,0.0
,CD300LD,0.0
,CD34,0.0
,CD3EAP,0.0
,CD52,0.0
,CD84,0.0
,CD97,0.0
,CDADC1,0.0
,CDC20B,0.0
,CDCA3,0.0
,CDCP2,0.0
,CDH20,0.0
,CDH22,0.0
,CDH26,0.0
,CDHR3,0.0
,CDHR4,0.0
,CDK10,0.0
,CDK15,0.0
,CDK16,0.0
,CDK17,0.0
,CDK18,0.0
,CDK19,0.0
,CDK2AP2,0.0
,CDK3,0.0
,CDK5RAP1,0.0
,CDK5RAP3,0.0
,CDKAL1,0.0
,CDKN2AIPNL,0.0
,CDNF,0.0
,CDPF1,0.0
,CDR1,0.0
,CDR2L,0.0
,CDRT1,0.0
,CDRT4,0.0
,CDV3,0.0
,CEACAM16,0.0
,CEACAM19,0.0
,CEACAM20,0.0
,CEACAM4,0.0
,CECR5,0.0
,CECR6,0.0
,CEL,0.0
,CELA2A,0.0
,CELA3A,0.0
,CELA3B,0.0
,CELF6,0.0
,CENPBD1,0.0
,CEP57L1,0.0
,CES2,0.0
,CES5A,0.0
,CFDP1,0.0
,CGB7,0.0
,CGREF1,0.0
,CGRRF1,0.0
,CHAC1,0.0
,CHAC2,0.0
,CHADL,0.0
,CHCHD5,0.0
,CHCHD6,0.0
,CHDC2,0.0
,CHI3L2,0.0
,CHIC1,0.0
,CHIC2,0.0
,CHKB,0.0
,CHORDC1,0.0
,CHRNA6,0.0
,CHST13,0.0
,CHST2,0.0
,CHST5,0.0
,CHURC1-FNTB,0.0
,CIB2,0.0
,CIB3,0.0
,CIB4,0.0
,CIPC,0.0
,CIRH1A,0.0
,CISH,0.0
,CKMT1A,0.0
,CKS2,0.0
,CLC,0.0
,CLCN4,0.0
,CLCNKB,0.0
,CLDN12,0.0
,CLDN17,0.0
,CLDN20,0.0
,CLDN25,0.0
,CLEC16A,0.0
,CLEC18A,0.0
,CLEC19A,0.0
,CLEC2B,0.0
,CLEC4A,0.0
,CLEC4F,0.0
,CLEC9A,0.0
,CLECL1,0.0
,CLHC1,0.0
,CLIC6,0.0
,CLIP4,0.0
,CLLU1,0.0
,CLLU1OS,0.0
,CLNK,0.0
,CLPB,0.0
,CLPSL2,0.0
,CLRN3,0.0
,CLSTN2,0.0
,CLUH,0.0
,CLUL1,0.0
,CMKLR1,0.0
,CMPK2,0.0
,CMSS1,0.0
,CMTM1,0.0
,CMTR2,0.0
,CNBD1,0.0
,CNBD2,0.0
,CNGA2,0.0
,CNGA4,0.0
,CNN3,0.0
,CNOT11,0.0
,CNPPD1,0.0
,CNPY1,0.0
,CNRIP1,0.0
,CNTD1,0.0
,CNTD2,0.0
,CNTN3,0.0
,CNTN6,0.0
,CNTNAP4,0.0
,CNTNAP5,0.0
,COA4,0.0
,COA7,0.0
,COASY,0.0
,COBL,0.0
,COBLL1,0.0
,COL11A1,0.0
,COL11A2,0.0
,COL15A1,0.0
,COL19A1,0.0
,COL21A1,0.0
,COL22A1,0.0
,COL24A1,0.0
,COL27A1,0.0
,COL28A1,0.0
,COL4A3BP,0.0
,COL6A5,0.0
,COL6A6,0.0
,COLCA1,0.0
,COLCA2,0.0
,COMMD10,0.0
,COMMD2,0.0
,COMMD3,0.0
,COMMD7,0.0
,COMMD8,0.0
,COMMD9,0.0
,COTL1,0.0
,COX7A1,0.0
,COX7B2,0.0
,COX8C,0.0
,CPA1,0.0
,CPA3,0.0
,CPA4,0.0
,CPA6,0.0
,CPAMD8,0.0
,CPB1,0.0
,CPEB3,0.0
,CPEB4,0.0
,CPNE1,0.0
,CPNE2,0.0
,CPNE4,0.0
,CPNE5,0.0
,CPNE7,0.0
,CPNE8,0.0
,CPNE9,0.0
,CPO,0.0
,CPPED1,0.0
,CPQ,0.0
,CPSF3L,0.0
,CPSF4L,0.0
,CPT1B,0.0
,CPT1C,0.0
,CPVL,0.0
,CPXCR1,0.0
,CPXM1,0.0
,CPXM2,0.0
,CPZ,0.0
,CR1L,0.0
,CRAMP1L,0.0
,CRB2,0.0
,CRCT1,0.0
,CREBRF,0.0
,CREG2,0.0
,CRIPAK,0.0
,CRISP1,0.0
,CRISPLD1,0.0
,CRTAM,0.0
,CRYBA2,0.0
,CRYBA4,0.0
,CRYBB1,0.0
,CRYBB2,0.0
,CRYBB3,0.0
,CRYBG3,0.0
,CRYGA,0.0
,CRYGB,0.0
,CRYGD,0.0
,CRYGN,0.0
,CRYGS,0.0
,CSAG1,0.0
,CSHL1,0.0
,CSMD3,0.0
,CSNK2A3,0.0
,CSRNP1,0.0
,CSRP2BP,0.0
,CST8,0.0
,CST9,0.0
,CST9L,0.0
,CSTL1,0.0
,CT47B1,0.0
,CT55,0.0
,CT62,0.0
,CT83,0.0
,CTAGE1,0.0
,CTAGE5,0.0
,CTDSPL,0.0
,CTDSPL2,0.0
,CTGF,0.0
,CTHRC1,0.0
,CTNS,0.0
,CTPS1,0.0
,CTRC,0.0
,CTSW,0.0
,CTXN1,0.0
,CTXN2,0.0
,CUEDC1,0.0
,CUZD1,0.0
,CWC25,0.0
,CWF19L1,0.0
,CWF19L2,0.0
,CWH43,0.0
,CXXC4,0.0
,CXorf21,0.0
,CXorf22,0.0
,CXorf23,0.0
,CXorf30,0.0
,CXorf36,0.0
,CXorf38,0.0
,CXorf56,0.0
,CXorf57,0.0
,CXorf58,0.0
,CXorf65,0.0
,CXorf67,0.0
,CYB5D1,0.0
,CYB5R4,0.0
,CYB5RL,0.0
,CYLC1,0.0
,CYP26A1,0.0
,CYP26B1,0.0
,CYP26C1,0.0
,CYP27B1,0.0
,CYP2F1,0.0
,CYP2J2,0.0
,CYP2R1,0.0
,CYP2U1,0.0
,CYP46A1,0.0
,CYP4F11,0.0
,CYP4F3,0.0
,CYP4Z1,0.0
,CYP7A1,0.0
,CYR61,0.0
,CYS1,0.0
,CYSLTR1,0.0
,CYSLTR2,0.0
,CYSTM1,0.0
,CYTL1,0.0
,CYYR1,0.0
,DAAM2,0.0
,DAB1,0.0
,DACT3,0.0
,DAK,0.0
,DAND5,0.0
,DAP,0.0
,DAPL1,0.0
,DARS,0.0
,DAW1,0.0
,DAZAP2,0.0
,DBI,0.0
,DBNDD1,0.0
,DBX1,0.0
,DCAF12L1,0.0
,DCAF12L2,0.0
,DCAF15,0.0
,DCAF4L1,0.0
,DCAF4L2,0.0
,DCAF8L1,0.0
,DCAF8L2,0.0
,DCBLD1,0.0
,DCDC1,0.0
,DCDC2,0.0
,DCDC2B,0.0
,DCHS2,0.0
,DCST1,0.0
,DCST2,0.0
,DCSTAMP,0.0
,DCUN1D2,0.0
,DCUN1D4,0.0
,DCUN1D5,0.0
,DDA1,0.0
,DDI1,0.0
,DDI2,0.0
,DDX10,0.0
,DDX26B,0.0
,DDX43,0.0
,DDX49,0.0
,DDX55,0.0
,DDX59,0.0
,DDX60,0.0
,DDX60L,0.0
,DEF8,0.0
,DEFA4,0.0
,DEFB108B,0.0
,DEFB110,0.0
,DEFB113,0.0
,DEFB114,0.0
,DEFB115,0.0
,DEFB116,0.0
,DEFB118,0.0
,DEFB119,0.0
,DEFB123,0.0
,DEFB124,0.0
,DEFB125,0.0
,DEFB126,0.0
,DEFB127,0.0
,DEFB128,0.0
,DEFB129,0.0
,DEFB131,0.0
,DEFB132,0.0
