Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
TMEM179B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,660.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.496389215,0.485,0.0,1.0,1.0,1.0,1.0,0.67294751,0.939493907,21.19767085,248.0,0.04371955,2.26e-06,6.0,-0.65,0.34568815,1.0764893,0.28567808,-0.65,0.6199126,0.477971301,0.030973172,0.0
TMPRSS4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,2.0,1314.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.377862407,0.588,0.0,2.0,2.0,0.358037952,1.0,0.878734622,0.992330699,19.14357329,447.0,0.05044994,1.21e-06,4.0,0.105,0.001089,0.26,0.000192,-0.36,0.6199126,0.477971301,0.030973172,0.0
TNKS1BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,5190.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.377786173,1.0,0.626566416,0.919486528,19.82583735,250.0,-0.01982764,3.85e-05,27.0,0.3,0.000288,0.3,0.000288,-1.6336408,0.6199126,1.661412476,0.030973172,0.0
TPCN2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,2259.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.498764723,0.16,0.0,1.0,1.0,0.358937545,1.0,0.15051174,0.435537958,19.47611785,416.0,0.04991058,0.0,0.0,0.11743421,0.34568816,1.076489304,0.285678082,-1.633640851,0.619912605,0.048414938,0.030973172,0.0
TPH1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,1335.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.246885834,0.934,0.0,1.0,1.0,0.556483027,1.0,0.874890639,0.991825359,19.29997197,571.0,0.01580873,0.0,2.0,-42.685,36.93701,0.29,0.28567808,-85.66,0.6199126,0.930497597,0.030973172,0.0
TRIM48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,2.0,675.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.5,0.0,0.0,0.5,0.092790201,1.0,0.945179584,0.998469124,9.937543608,1138.0,-0.03819917,0.0,0.0,0.10249999,0.00232425,0.29666666,0.001224333,-0.48,0.6199126,0.477971301,0.030973172,0.0
TSG101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,1173.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.262895447,0.276,0.0,1.0,1.0,0.12923236,1.0,0.518403318,0.858995196,19.25039003,341.0,0.02042522,0.001147777,136.0,0.31,0.000288,0.31,0.000288,-1.6336408,0.6199126,0.054644866,0.030973172,0.0
TTC12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,2118.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.880687284,0.499,0.0,1.0,1.0,0.9765625,1.0,0.963391137,0.999321565,16.70819343,600.0,0.01253718,6.76e-08,2.0,-0.49,0.006728,0.09,0.28567808,-1.07,0.6199126,0.254328113,0.030973172,0.0
TUB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,1686.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.224210139,0.111,0.0,1.0,1.0,0.27785496,0.422404692,0.117302053,0.19843331,17.53418355,555.0,0.01169291,2.19e-07,4.0,-0.15000001,0.002178,0.18,0.28567808,-0.48,0.6199126,1.822136453,0.030973172,0.0
UBE2L6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,462.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.805968608,0.868,0.0,1.0,1.0,1.0,1.0,0.382555471,0.750145989,19.81691927,249.0,0.0323821,0.000352217,50.0,-0.41,0.34568815,1.0764893,0.28567808,-0.41,0.6199126,0.011716264,0.030973172,0.0
USH1C,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,2700.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.844538848,0.286,0.0,1.0,1.0,0.00954,1.0,0.643086817,0.92699392,18.75530261,619.0,0.01239854,7.15e-06,12.0,-0.41,0.34568815,1.0764893,0.28567808,-0.41,0.6199126,0.947479242,0.030973172,0.0
USP35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,3057.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.904977376,1.0,0.382995021,0.750568093,19.06852298,208.0,0.02557322,0.0,0.0,-0.65,0.34568815,1.0764893,0.28567808,-0.65,0.6199126,0.477971301,0.030973172,0.0
UVRAG,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,2100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.310565047,0.713,0.0,1.0,1.0,0.597728631,1.0,0.00549,0.0340645,18.98948126,503.0,0.03197397,4.07e-06,14.0,-0.15000001,0.002178,0.18,0.28567808,-0.48,0.6199126,0.099801767,0.030973172,0.0
VPS26B,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,2.0,1011.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.537731906,0.4515,0.0,2.0,2.0,0.86281277,1.0,0.779423227,0.973656341,18.04456328,601.0,0.01773442,3.64e-05,19.0,-0.73,0.34568815,1.0764893,0.28567808,-0.73,0.6199126,0.057051354,1.61e-05,0.0
WNT11,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,2.0,1065.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.363268006,0.7665,0.0,2.0,2.0,1.0,0.00214,0.00283,7.88e-05,18.01641494,359.0,0.03766421,1.32e-07,3.0,-0.016666677,0.003152333,0.3,0.000288,-0.65,0.6199126,0.102441189,0.002077466,0.0
WT1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,2.0,1554.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.793381602,0.4385,0.0,2.0,2.0,0.057850283,1.0,7e-05,0.000739691,18.44283864,749.0,0.008653244,6.93e-05,21.0,0.1425,0.000411583,0.22666666,0.000192333,-0.11,0.6199126,12.55481637,2.608387725,0.0
ZBTB16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,2022.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.88028169,1.0,0.364697301,0.73256294,17.31262331,529.0,-0.005853647,0.000995772,119.0,0.11743421,0.34568816,1.076489304,0.285678082,-1.633640851,0.619912605,0.689287751,0.030973172,0.0
ZBTB3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,2.0,1725.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.656453424,0.4575,0.0,2.0,2.0,0.271886895,1.0,0.186811134,0.500216169,21.19767085,248.0,0.04371955,7.97e-05,23.0,0.18999999,0.000274,0.18999999,0.000274,-1.6336408,0.6199126,0.066035532,0.000183591,0.0
ZBTB44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,1362.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.486302197,0.184,0.0,1.0,1.0,0.464468184,1.0,0.408830744,0.774511054,19.32912228,276.0,0.01824768,2.14e-05,22.0,0.35,0.001058,0.35,0.001058,-1.6336408,0.6199126,0.477971301,0.030973172,0.0
ABCA12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,7788.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.726253923,0.586,0.0,1.0,1.0,0.238435861,1.0,0.32,0.684618971,19.00679805,857.0,0.00933096,0.0,0.0,0.305,2.45e-05,0.305,2.45e-05,-1.6336408,0.6199126,0.477971301,0.030973172,0.0
ABHD1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,1218.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.536801323,0.938,0.0,1.0,1.0,0.679347826,1.0,0.150421179,0.435366435,20.21145226,238.0,0.049806,0.0,1.0,0.435,4.5e-06,0.435,4.5e-06,-1.6336408,0.6199126,0.022777421,0.030973172,0.0
ACOXL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,1743.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.032871581,0.593,0.0,1.0,1.0,0.723065799,1.0,0.125031258,0.384995188,19.19873619,460.3955788,0.018887105,0.0,1.0,0.13,0.000578,0.3,0.28567808,-0.04,0.6199126,1.725987774,0.030973172,0.0
ACSL3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,3.0,2163.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.525276621,0.685333333,0.0,3.0,3.0,0.454959054,1.0,0.224870699,0.560429438,17.99648176,361.0,0.01438281,2.21e-05,20.0,-0.22,0.0267776,0.55750003,0.007475584,-1.775,0.0389205,0.078562256,0.000452212,0.0
ACTG2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,1131.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.262895447,0.879,0.0,1.0,1.0,1.0,1.0,0.150784077,0.436053441,19.98306736,284.0,0.04470368,7.61e-06,14.0,0.465,4.5e-06,0.465,4.5e-06,-1.6336408,0.6199126,0.903713412,0.030973172,0.0
ADCY3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,3435.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.459770115,1.0,0.073190368,0.264560598,18.11997861,296.0,0.03719259,8.65e-06,4.0,0.235,0.0006845,0.235,0.0006845,-1.6336408,0.6199126,1.582994357,0.030973172,0.0
ALK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,2.0,4863.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.593131694,0.022,0.0,0.5,0.5,0.714796283,0.0,0.00025,5.2e-08,17.62541206,882.0,0.01878041,0.000155371,62.0,0.4475,2.69e-05,0.4475,2.69e-05,-1.6336408,0.6199126,0.167648,0.01385828,0.0
ALMS1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,2.0,12504.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.490410873,0.25,0.0,3.0,3.0,0.406834825,1.0,0.606060606,0.909560781,19.56848408,590.0,0.02159827,1.45e-05,15.0,0.39166664,0.000284167,0.39166664,0.000284167,-1.6336408,0.6199126,0.477971301,0.030973172,0.0
ALS2CR11,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,2.0,5463.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.663649337,0.127,0.0,2.0,2.0,0.992063492,1.0,0.00057,0.004827828,18.73521951,491.0,0.02377745,1.03e-05,18.0,-0.46,0.027498,0.35666665,0.001230333,-2.91,0.6199126,1.345136966,0.270326714,0.0
AMMECR1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,933.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.762776506,1.0,0.441501104,0.802461262,19.16728387,248.0,0.0387455,2.05e-05,10.0,0.645,0.0001445,0.645,0.0001445,-1.6336408,0.6199126,0.477971301,0.030973172,0.0
ANKZF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,2181.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.869565217,0.991097341,19.48510012,158.0,0.0401244,7.15e-06,5.0,-0.61,0.34568815,1.0764893,0.28567808,-0.61,0.6199126,0.477971301,0.030973172,0.0
APOB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,2.0,13692.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.700330415,0.0295,0.0,0.5,0.5,0.912408759,1.0,0.490918017,0.840195453,17.76125125,698.0,-0.01116634,0.00035014,42.0,-0.012500008,0.00280225,0.435,4.5e-06,-0.46,0.000392,0.514909517,0.125341247,0.0
ARHGAP25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,1941.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.021264785,0.251,0.0,1.0,1.0,0.069386622,1.0,0.189429816,0.504591151,18.558149,470.0,0.01991031,4.1e-05,28.0,-0.61,0.34568815,1.0764893,0.28567808,-0.61,0.6199126,0.099060556,0.030973172,0.0
ARHGEF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,2073.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.548245614,1.0,0.622665006,0.917650446,19.06262539,369.0,0.01292293,5.52e-06,7.0,0.10500001,0.0001805,0.10500001,0.0001805,-1.6336408,0.6199126,1.383801696,0.030973172,0.0
ARL4C,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,579.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.327795487,0.641,0.0,1.0,1.0,1.0,1.0,0.606796117,0.90992866,16.88731821,608.0,0.01497533,2.05e-06,2.0,0.41,2e-06,0.41,2e-06,-1.6336408,0.6199126,0.076901445,0.030973172,0.0
ATG16L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,1824.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.971817298,1.0,0.54884742,0.878120087,18.70462439,155.0,0.03076367,0.000239574,42.0,-0.62,0.012168001,0.16,0.28567808,-1.4,0.6199126,0.029786868,0.030973172,0.0
ATIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,1779.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.610500611,1.0,0.635324015,0.92351979,19.01648241,531.0,0.01160174,0.000109199,69.0,0.41,2e-06,0.41,2e-06,-1.6336408,0.6199126,0.082085923,0.030973172,0.0
ATP6V1B1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,1542.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.115088042,1.0,0.023544924,0.111811194,18.9444467,623.0,0.02511272,0.000338625,92.0,0.21,3.2e-05,0.21,3.2e-05,-1.6336408,0.6199126,1.777417142,0.030973172,0.0
BAZ2B,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.009153318,1.315789474,4.0,6507.0,0.25,0.0,0.25,0.5,0.0,1.0,0.0,0.0,1.0,0.47317875,0.4075,0.0,1.0,1.5,0.514138817,1.0,0.105786523,0.34341819,18.42205409,414.0,0.0231087,7.23e-06,8.0,0.56499997,0.005038571,0.56499997,0.005038571,-1.6336408,0.6199126,0.477971301,0.030973172,0.0
BCL11A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,2508.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.891497894,0.106,0.0,1.0,1.0,0.807754443,1.0,0.253292806,0.601116799,17.20692564,732.0,0.006981601,5.89e-05,32.0,0.465,4.5e-06,0.465,4.5e-06,-1.6336408,0.6199126,0.078470928,0.030973172,0.0
BIRC6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,3.0,14574.0,0.333333333,0.0,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.651775338,0.339333333,0.0,1.0,1.0,0.492610837,1.0,0.00198,0.014304824,18.56849985,517.0,0.02384979,0.000214464,42.0,0.66,0.0028704,0.66,0.0028704,-1.6336408,0.6199126,0.052681424,1.36e-05,0.0
BMP10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,1275.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.699752807,0.267,0.0,1.0,1.0,0.574712644,1.0,0.562429696,0.886101877,18.6247644,470.0,0.0266175,5.01e-07,4.0,0.37,0.00245,0.37,0.00245,-1.6336408,0.6199126,0.477971301,0.030973172,0.0
C2orf16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,5955.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.227177133,0.6035,0.0,1.0,2.0,0.82781457,1.0,0.964320154,0.999355766,20.18576349,306.0,0.04114738,0.0,0.0,0.435,4.5e-06,0.435,4.5e-06,-1.6336408,0.6199126,0.477971301,0.030973172,0.0
C2orf71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,3867.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.238720458,1.0,0.742942051,0.963697794,18.84553017,404.0,0.0283218,0.0,0.0,0.11743421,0.34568816,1.076489304,0.285678082,-1.633640851,0.619912605,0.477971301,0.030973172,0.0
C2orf78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,2769.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.991080278,1.0,0.044464206,0.182884427,20.10131146,404.0,0.04347311,0.0,0.0,0.11743421,0.34568816,1.076489304,0.285678082,-1.633640851,0.619912605,0.477971301,0.030973172,0.0
C2orf80,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,582.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.318932605,0.768,0.0,1.0,1.0,1.0,1.0,0.514403292,0.856351701,18.29624185,440.0,0.005245077,0.0,0.0,-0.61,0.34568815,1.0764893,0.28567808,-0.61,0.6199126,0.477971301,0.030973172,0.0
CAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,6678.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.796178344,1.0,0.035851289,0.15517785,20.24065044,230.0,0.03887446,0.000103769,86.0,-0.33,0.005832,0.21,0.28567808,-0.87,0.6199126,0.7869034,0.030973172,0.0
CAPN13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,2.0,2010.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.452870368,0.0795,0.0,0.5,0.5,0.841042893,1.0,0.874125874,0.991722809,17.00299626,692.0,0.005300868,0.0,0.0,0.21,0.002028,0.47,0.0,-0.31,0.6199126,0.477971301,0.030973172,0.0
CCDC108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,5778.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.585073506,0.261,0.0,1.0,1.0,0.871839582,1.0,0.579038796,0.895417371,19.73501633,324.0,0.0358794,7.21e-08,2.0,0.395,0.0006845,0.395,0.0006845,-1.6336408,0.6199126,0.477971301,0.030973172,0.0
CCDC141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,4593.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.109241451,0.052,0.0,1.0,1.0,0.991080278,0.510986203,0.79407256,0.771752964,17.31692583,839.0,0.01158187,0.0,1.0,-1.7050002,0.06516051,0.1,0.28567808,-3.51,0.6199126,0.477971301,0.030973172,0.0
CCDC150,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,2.0,3306.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.352525674,0.55,0.0,2.0,2.0,0.29342723,1.0,0.908265213,0.995657455,17.33485636,393.0,0.003222851,3.86e-08,2.0,-0.1025,0.00393625,0.41,2e-06,-0.615,0.0013005,0.477971301,0.030973172,0.0
CEBPZ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,2.0,3165.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.5,0.0,0.0,0.5,0.122428991,1.0,0.471253534,0.825805391,18.8968193,253.0,0.0423384,5.03e-05,38.0,0.265,0.000271,0.265,0.000271,-1.6336408,0.6199126,0.091222768,1.21e-07,0.0
CHMP3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,669.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.337200158,0.772,0.0,1.0,1.0,0.338180588,1.0,0.750750751,0.965977156,19.23545544,424.0,0.01845705,7.05e-05,21.0,-1.635,0.052164495,1.0764893,0.28567808,-1.635,0.052164495,0.477971301,0.030973172,0.0
CHN1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,2.0,1380.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.257318631,0.9525,0.0,1.0,2.0,1.0,1.0,0.016365273,0.083668991,18.57173228,701.0,0.01180301,1.13e-05,8.0,0.52999994,0.088328,1.6766666,0.05360133,-2.91,0.6199126,0.154204193,0.00761829,0.0
CNTNAP5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,3.0,3921.0,0.333333333,0.0,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.854321118,0.122,0.0,1.0,1.0,0.846023689,1.0,0.200320513,0.522403171,10.2989435,1308.0,-0.01381396,0.0,0.0,0.24833335,0.004330567,0.472,0.0016612,-0.87,0.6199126,0.477971301,0.030973172,0.0
COL6A3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,9534.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.404561831,0.196,0.0,1.0,1.0,0.162311313,1.0,0.905797101,0.995416619,18.69232195,399.0,0.009568552,0.0,0.0,-0.61,0.34568815,1.0764893,0.28567808,-0.61,0.6199126,1.886908355,0.030973172,0.0
CTNNA2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.009153318,1.315789474,2.0,2718.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.5,0.0,0.0,0.5,0.969932105,0.823256449,0.136481507,0.357982699,13.37108507,1614.0,-0.02405999,7.78e-06,9.0,0.345,0.000397667,0.345,0.000397667,-1.6336408,0.6199126,0.187420305,0.010450725,0.0
DCAF17,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,2.0,1563.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.48590765,0.458,0.0,2.0,2.0,1.0,1.0,0.452284034,0.811146496,18.97167882,271.0,0.03810947,5.48e-07,7.0,-0.29250002,0.04986025,1.23499995,0.019800499,-1.82,0.03645,0.477971301,0.030973172,0.0
DCTN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.009153318,1.315789474,2.0,3837.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.814995925,1.0,0.066150691,0.245804058,20.05157539,343.0,0.04211888,0.000429304,82.0,0.47,0.0,0.47,0.0,-1.6336408,0.6199126,1.27183333,0.06877902,0.0
DGKD,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,3645.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.666931741,0.6655,0.0,2.0,2.0,0.026842755,1.0,0.830564784,0.984758594,18.6004389,227.0,0.03303449,7.79e-07,7.0,0.11743421,0.34568816,1.076489304,0.285678082,-1.633640851,0.619912605,0.033459092,0.0,0.0
DIS3L2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318,1.315789474,1.0,2658.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.097007671,0.234,0.0,1.0,1.0,0.868809731,1.0,0.0027,0.018669159,18.92564368,464.0,0.03013504,2.88e-06,9.0,0.11743421,0.34568816,1.076489304,0.285678082,-1.633640851,0.619912605,0.477971301,0.030973172,0.0
